,node1,node2,weight_4,plus_4,weight_5,plus_5,weight_6,plus_6,weight_7,plus_7,weight_8,plus_8,weight_9,plus_9,weight_10,plus_10,weight_11,plus_11,weight_12,plus_12,weight_1,plus_1,weight_2,plus_2,weight_3,plus_3
11,ACA,CFX,0.40385304350732953,True,0.11515842572418922,True,0.1365562404470403,True,0.1527134280845961,True,0.23016666040650113,True,0.3444087723881917,True,0.4371053539357852,True,0.11865001558274291,True,0.34807678374255546,True,0.4473062048041687,True,0.2491028975448345,True,0.1264503187950411,True
12,ACA,CMCX,0.2696990607384253,True,0.20985278033381538,True,0.49831563835027404,False,0.3629785475876678,True,0.618572752290157,False,0.6182930243053484,False,0.6680576314726472,True,0.3723253768048781,True,0.7111510069877319,False,0.537446725898609,False,0.5476792625277938,True,0.7762501526965386,True
13,ACA,COTI,0.15420448742880155,True,0.09738856236509141,True,0.12821581248425495,True,0.17624739191665983,True,0.11136955956120986,True,0.2661280255899321,True,0.2657806654625776,True,0.11948046814074709,True,0.25732159598671556,True,0.2520376140384787,True,0.14144839896986072,True,0.08952272584274223,True
14,ACA,ITAMCUBE,0.6163071138644126,False,0.14565962740472527,True,0.3390143343611831,True,0.328278125983797,True,0.40108098586756236,True,0.5725765159229425,True,0.6972786905881081,True,0.20773147425257799,True,0.5388611084112196,False,0.2556055286200901,True,0.5005912778461369,False,0.1936197601703995,True
15,ACA,DFI,0.16803085208136026,True,0.10327976697347219,True,0.22014036436782647,True,0.15248991607901952,True,0.23668366516860817,True,0.315906450943393,True,0.47554101947890703,True,0.1081716746947694,True,0.2086141412910093,True,0.19625130032263605,True,0.18469534724764058,True,0.18614153582963178,True
16,ACA,EGLD,0.15628495219457073,True,0.11203255504313148,True,0.13417711510584485,True,0.13459062856938886,True,0.1061922217692376,True,0.17759257822366115,True,0.25502881014203005,True,0.11122450328233047,True,0.413414903638435,True,0.09595768190976706,True,0.19573650865758974,True,0.21171796057008296,True
17,ACA,EOS,0.19182425293483918,True,0.08907020411595967,True,0.12437682540849782,True,0.10243656080522479,True,0.26284578442611084,True,0.18223951754352996,True,0.30779636500792973,True,0.10793081120240022,True,0.28632709376608045,True,0.0999739737011689,True,0.14641661713062037,True,0.16244430619712968,True
18,ACA,ETH,0.13572256455324727,True,0.11043819062456317,True,0.14652861481247192,True,0.13399948715291288,True,0.16868179746955958,True,0.1670593012941195,True,0.35114291809422427,True,0.10910150333372926,True,0.2335802173026118,True,0.13387866600784304,True,0.15359667680646782,True,0.1187427958422157,True
19,ACA,EVER,0.7125982372959422,True,0.39400834715946387,True,0.4486876943920507,True,0.22742054195571915,True,0.23308736789730022,True,0.4916881263338936,True,0.30834051408517726,False,0.2101208206188656,True,0.39054583214637184,True,0.39927645040029536,False,0.5711917638913299,False,0.4046585895217507,True
20,ACA,FTM,0.13279871655843967,True,0.09880185632871341,True,0.09252742308778206,True,0.13395762657690125,True,0.13849261370970356,True,0.13824452107042884,True,0.34730600292002456,True,0.12278027740589825,True,0.47396182083106275,True,0.17503051106145695,True,0.160371014169438,True,0.12469898244689559,True
21,ACA,FLOW,0.2272803112311963,True,0.10728389548507944,True,0.11851841471787872,True,0.15430021969620955,True,0.27370368455449656,True,0.17072089187947348,True,0.4249825560443019,True,0.10547220782014732,True,0.30952379675506914,True,0.12181711170099208,True,0.140055008540366,True,0.1026498829213327,True
22,ACA,FSN,0.24865972956151616,True,0.15669957083256159,True,0.18283841038847348,True,0.5135062911550662,True,0.2075215881589697,True,0.536091461527154,False,0.62060051367757,True,0.16084144509170184,True,0.3312948064420612,True,0.30309039150060224,True,0.23664144340013593,True,0.13466512822239052,True
23,ACA,GNO,0.2571759521961403,True,0.12162409666170892,True,0.15095720795900636,True,0.14558978211656493,True,0.19501161170736692,True,0.19339533552788002,True,0.27947231669458195,True,0.10932660030135288,True,0.1923454796656201,True,0.14872048817012617,True,0.16708187833285226,True,0.1156367285826636,True
24,ACA,GO,0.19977317363904257,True,0.1058252319034988,True,0.16646589145194712,True,0.22497882178903605,True,0.22302689107391316,True,0.267932009560356,True,0.6721718977569355,True,0.12322432945380002,True,0.36400928552303446,True,0.5809587474749776,True,0.13251242320110912,True,0.1081508143781218,True
25,ACA,ONE,0.16370173226289464,True,0.10274863075306528,True,0.0964510969400777,True,0.15363219711695186,True,0.15098279378944446,True,0.17180658945994853,True,0.42171500400530104,True,0.10799464374832635,True,0.22538188243700286,True,0.16231788547767623,True,0.16123228229767395,True,0.1025089670526782,True
26,ACA,HBAR,0.1733670927562444,True,0.09884498863123092,True,0.10316099541326051,True,0.1377842535503735,True,0.12230892489433254,True,0.25609815633692457,True,0.4871529277858515,True,0.10412101401782892,True,0.36035680073138643,True,0.20702709192594815,True,0.26584202434159343,True,0.11102598762183791,True
27,ACA,ICX,0.1785250161998061,True,0.08704475217120633,True,0.12133763692431432,True,0.15547838166521388,True,0.12878027181678664,True,0.1748337434894578,True,0.3495713556121606,True,0.10986859085040768,True,0.6831020803499717,True,0.19233170688030343,True,0.19373192913575243,True,0.09267029347783051,True
28,ACA,IOTX,0.17086694693745563,True,0.10200728582860696,True,0.10629841332092849,True,0.1431922996314523,True,0.21754125662113388,True,0.15407109159678478,True,0.4879931606563822,True,0.11483739072969779,True,0.3493265561828305,True,0.26468046402731515,True,0.13101811420617981,True,0.11381843586928508,True
29,ACA,KAR,0.1905212740924196,True,0.09381674407867058,True,0.14488156843596622,True,0.13779592090733161,True,0.1318760065634016,True,0.21181267092238043,True,0.5847976234153744,False,0.10725196303608242,True,0.16319987784756163,True,0.11693664554791816,True,0.3033755118081656,True,0.2446237928025795,True
30,ACA,KAVA,0.30696803171323517,True,0.08972876035273714,True,0.12249700554213383,True,0.14672779456734997,True,0.19130908228429255,True,0.16305683315913644,True,0.30635749653553035,True,0.15482908629589232,True,0.6961036493011962,True,0.4740852583167178,False,0.13468566253533942,True,0.23391236826527195,True
31,ACA,KLAY,0.1743596948982421,True,0.1066632567422986,True,0.19594152519765984,True,0.18283798703657106,True,0.16916511601447393,True,0.19389821135630592,True,0.34629389434008206,False,0.09993791717527689,True,0.26260915116327865,True,0.1389866752818918,True,0.15809004863808562,True,0.17016720006040564,True
32,ACA,KCS,0.1714302683266864,True,0.111712473247632,True,0.21772249457242987,True,0.18532559818819283,True,0.14070263581779563,True,0.14746458038365595,True,0.39663255723956214,True,0.10527061221569822,True,0.2892845793413654,True,0.14769342733056656,True,0.18809889944166114,True,0.12741963583879135,True
33,ACA,KUJI,0.3878996910652758,True,0.7514409910955422,True,,True,0.37560509539711473,False,0.5596696919321922,True,0.2627203612940059,True,0.34529964039533834,True,0.1528263609390944,True,0.5001505705501552,False,0.19732252020460728,True,0.31932109472643455,True,0.12186683890211569,True
34,ACA,KSM,0.24214837156742763,True,0.10080499710088886,True,0.1124845850234657,True,0.09540804901301658,True,0.12122636299645628,True,0.18598626498293636,True,0.34149971670825496,True,0.11297003880773937,True,0.2690425614558962,True,0.14169816830256643,True,0.12298365465744521,True,0.12251121790874342,True
35,ACA,TAU,0.6520778532661468,True,0.3988087460566607,True,0.2606789812835173,True,0.23049958692270556,True,0.34298590189367417,True,0.6719151662881255,False,0.4165965403311809,True,0.16765502606044203,True,0.17704459574563136,True,0.3219010516197961,True,0.7572624258376455,False,0.1853909997110308,True
36,ACA,MATIC,0.1533683415790391,True,0.09209294788652544,True,0.14208367308745828,True,0.18555337256530047,True,0.21446035692845944,True,0.18191287375917675,True,0.4955748103704668,True,0.12658034138973917,True,0.1772794453373273,True,0.191459346566343,True,0.22099707052233586,True,0.11103769567117105,True
37,ACA,MTS,0.37074461308809437,False,0.6445910268350554,True,0.5826139211424837,False,0.5135854936569374,False,0.4516767700383595,True,0.439163629464408,False,0.6539303392160989,True,0.8905812599267603,False,0.3260668340341375,False,0.4620821972537933,True,0.5489389450808466,False,0.5517456823373834,True
38,ACA,XIN,0.17773296451482257,True,0.10931659150421125,True,0.18884937522154754,True,0.11824512061497616,True,0.217876525485882,True,0.1613162087272747,True,0.25621669483172094,True,0.1641961104564681,True,0.5247746642276052,True,0.13794214117680992,True,0.20835383806426166,True,0.13081978077758183,True
39,ACA,GLMR,0.20746602953878024,True,0.08754244303891912,True,0.15661303570782847,True,0.13054568341161743,True,0.2234616922778434,True,0.1576177867407087,True,0.28067699169590266,True,0.10108407872733183,True,0.12280657392317162,True,0.093257383082895,True,0.1926879865320389,True,0.1220940947207021,True
40,ACA,MOVR,0.14926018028289145,True,0.09716404541086532,True,0.12646704951360233,True,0.14209180067706706,True,0.11870537425614491,True,0.16570411795566597,True,0.16350983195800506,True,0.09736858488332445,True,0.19223905496212612,True,0.13255172195869291,True,0.1930063831518406,True,0.08975682467809587,True
41,ACA,MTV,0.22092923140315202,True,0.10822034079349918,True,0.12247615169276849,True,0.16686759161193665,True,0.25578652314974537,True,0.19159512920821553,True,0.24316348636833673,True,0.13674518232454558,True,0.12893254883038086,True,0.5364282416111443,True,0.1870768651691036,True,0.1442813079135038,True
42,ACA,NEAR,0.26429280500108565,True,0.1030088612306359,True,0.09633016773851333,True,0.09967960282939237,True,0.17456275306429359,True,0.20115237561938992,True,0.47796639511723005,True,0.10226158015432119,True,0.2898106522180113,True,0.12047600540445225,True,0.1747447476788887,True,0.10896392360911356,True
43,ACA,NEO,0.1539218223644213,True,0.09943217017449812,True,0.2506401763749171,True,0.11197046482271789,True,0.1380339003029959,True,0.2260459364971389,True,0.36620873024275846,True,0.09615797903978196,True,0.33034168292085764,True,0.11297143422955114,True,0.3324647973759638,True,0.12049895598321092,True
44,ACA,NULS,0.1414592721240605,True,0.10205255799057611,True,0.10476090304607233,True,0.4617014791295968,True,0.40879226096231736,True,0.202822222251418,True,0.7497380195746322,True,0.12997230460289022,True,0.6264666967307035,True,0.14080416879316504,True,0.1735598843507512,True,0.15185337404549204,True
45,ACA,ROSE,0.18433988255325418,True,0.0869957064445045,True,0.11403690317341575,True,0.20586893487883473,True,0.29546236733025033,True,0.20394672065916875,True,0.2913192457089433,True,0.1180916602173282,True,0.2388779758327415,True,0.10796919188697218,True,0.21374413743424558,True,0.12317431471857465,True
46,ACA,ONT,0.21064186272157204,True,0.09162707300672868,True,0.11275095148174241,True,0.14288925340879288,True,0.15311283889053806,True,0.18073406661172642,True,0.3207148410595485,True,0.10579728371020536,True,0.2387364548944405,True,0.11873216755604843,True,0.25697445661945173,True,0.1361471857880232,True
47,ACA,OSMO,0.18809347926539977,True,0.17072532664608775,True,0.16869378531583235,True,0.1348846298780001,True,0.16864698173916415,True,0.17042739737842005,True,0.6276912677337501,True,0.11530807022549139,True,0.386191621719177,True,0.1378964030961073,True,0.1894699247339836,True,0.11993961731992253,True
48,ACA,XPRT,0.20167465700216325,True,0.2881908477078512,True,0.6026149369246416,True,0.2619839572887166,True,0.25254145629444213,True,0.27642520472231624,True,0.4129728313449238,True,0.1567895646751123,True,0.9002400727471551,True,0.3098882681829087,True,0.28833622645449686,True,0.2505998757790405,True
49,ACA,POLIS,0.504666358060881,True,0.25655180265941857,True,0.3426738147683698,True,0.5949925480401184,False,0.4421758994003744,True,0.5366080009070928,False,0.517382164743197,False,0.542555543491269,False,0.46702332858809126,False,0.41509356434755484,False,0.39795330356088077,True,0.2294615691451325,True
50,ACA,DOT,0.18239820930220563,True,0.10322287630469507,True,0.10342297834757341,True,0.1390389665058004,True,0.17377868491798054,True,0.17184784621070315,True,0.22083995172827187,True,0.11216731901205079,True,0.20199615710990038,True,0.10934367623868524,True,0.12298070616462342,True,0.11003020073638337,True
51,ACA,XPR,0.19035933119602555,True,0.10470037039497626,True,0.14746406085765484,True,0.20949904803732589,True,0.23186421141072455,True,0.22322978112532854,True,0.26482671122524304,True,0.13363388216931682,True,0.35206104019054474,True,0.18133911694835192,True,0.207654761838576,True,0.24373262464133472,True
52,ACA,RON,0.33523014973362,True,0.10852795196539,True,0.24912317838664877,True,0.15734030218034778,True,0.17027128832284943,True,0.14690232074616105,True,0.3969507006564267,True,0.10647509996985127,True,0.25658888819012704,True,0.28417406059613703,True,0.18340826751553685,True,0.14313705538416943,True
53,ACA,RBTC,0.17167263820371226,True,0.13106630526505936,True,0.17530343302452434,True,0.15257788666734096,True,0.1622301086726996,True,0.177413784118007,True,0.2777543276080886,True,0.10766408063525834,True,0.2613063493706803,True,0.1818865772382433,True,0.18085591535557366,True,0.1310602175152915,True
54,ACA,SCRT,0.16942498897879932,True,0.0996126134445301,True,0.11650290823727738,True,0.1627910777350905,True,0.1435380451693502,True,0.22400168416557575,True,0.18164741211957547,True,0.2519821512184114,True,0.19594903038006828,True,0.12117442138185952,True,0.24688115279720357,True,0.09241844034408608,True
55,ACA,EROWAN,0.5364110542603033,True,0.09930263564255493,True,0.2754113102755976,True,0.25785833784438594,True,0.48970220458181113,True,0.6515241047590624,True,0.5182335355037189,True,0.7760308228149551,True,0.5990314098922289,True,0.28644627372393494,True,0.40206048395237237,True,0.4633201017401203,True
56,ACA,SOL,0.12424569834704036,True,0.09521960374000749,True,0.10443692844173114,True,0.12906331752654499,True,0.12735200866567453,True,0.2125792876335234,True,0.31997238963145846,True,0.09648719260851324,True,0.3127438846195516,True,0.24612710908987456,True,0.15817761306775335,True,0.14263562722486234,True
57,ACA,XOR,0.34529486213039995,True,0.7981468617076526,True,0.28658218998227036,True,0.5029702131137703,True,0.5076789598022737,True,0.6891352825033144,True,0.5485791522119482,True,0.2293305828684402,True,0.5449783026238986,True,0.2223715671094587,True,0.3465017018330554,True,0.17047269063028359,True
58,ACA,FIS,0.1167078876635741,True,0.13371044361523632,True,0.20925826063430808,True,0.22423148062384157,True,0.16766251515215247,True,0.15228584494558162,True,0.18298213147590203,True,0.1115993394115713,True,0.4320648118260699,True,0.325039851111276,True,0.4895562717056481,True,0.10331127980431076,True
59,ACA,STARS,0.30792930980414246,True,0.143070801161731,True,0.1369728857802116,True,0.12641069095277657,True,0.2588782243084582,True,0.17120483008391885,True,0.6083429347235458,False,0.12942338650264928,True,0.23167972543717175,True,0.14053622508983166,True,0.16227649925845988,True,0.13079922143529243,True
60,ACA,XLM,0.16320712016682914,True,0.08987826073772065,True,0.16032674455502238,True,0.1179791827182275,True,0.1437111407064785,True,0.19768965263207872,True,0.47449993273088964,True,0.1157911985019161,True,0.31201078994401177,True,0.10911588819425289,True,0.12191306986164685,True,0.1666323426320807,True
61,ACA,STEP,0.3246091379881737,True,0.20923131330537015,True,0.5225843273567804,False,0.6189379831488788,True,0.22987197338384668,True,0.3666107243918293,True,0.6521667375544178,True,0.4484147506045749,True,0.34138331358245444,False,0.6272608140251592,True,0.7882747644493882,True,0.22710204862203565,True
62,ACA,TLOS,0.2173361239316185,True,0.10746006583432433,True,0.17857925022162757,True,0.14734577924525227,True,0.16938803969486727,True,0.2307354767914297,True,0.22244227507638648,True,0.12840089344159378,True,0.4656297643767635,True,0.17435434952551354,True,0.22337221711466437,True,0.2119165545790952,True
63,ACA,XTZ,0.16059679564565754,True,0.1030942995472992,True,0.13358798907586855,True,0.1513713107534489,True,0.1221504104413832,True,0.15783369773208877,True,0.3294668506597901,True,0.10180119906451568,True,0.2617554728447894,True,0.1188097975814143,True,0.35500480266107803,True,0.10176040861567481,True
64,ACA,RUNE,0.1553344902495749,True,0.08845974116338318,True,0.12476470514519511,True,0.12464222078361398,True,0.14005891748060173,True,0.13473524328060538,True,0.3495702750551871,True,0.10369723873603776,True,0.25691931317502914,True,0.16460678475677293,True,0.13458759553778543,True,0.08949261660267316,True
65,ACA,TRX,0.22063515120659205,True,0.20177954479051596,True,0.42890211746034335,True,0.17906449849545802,True,0.16299722311806486,True,0.19456220808826652,True,0.509051153265401,False,0.15721780011443942,True,0.2807902901039083,True,0.12827521265884467,True,0.1863451913894656,True,0.14630469027249016,True
66,ACA,UOS,0.2061731427791864,True,0.1052410963306406,True,0.15884123192634192,True,0.28843397509006763,True,0.1876059087886005,True,0.10465607384694187,True,0.41600848164187454,True,0.12019810997679037,True,0.40891628541180747,True,0.1004053612831376,True,0.18475887981786776,True,0.29692003945088075,True
67,ACA,UMEE,0.3133539062015369,True,0.15522751330446294,True,0.4392762274053479,True,0.22699324526731424,True,0.17866389029296914,True,0.17771189552551758,True,0.42165292397711274,True,0.15719139950588612,True,0.7246968142965899,True,0.32590526563012945,True,0.20903062372136882,True,0.16728414287672178,True
68,ACA,VLX,0.8081004331221793,True,0.12503786120090177,True,0.28312115142969885,True,0.22797955244329648,True,0.4664591814057044,True,0.28963502005250674,True,0.34285282557781493,True,0.15278644781317108,True,0.5699887340845858,False,0.2413170956683921,True,0.2583815122450913,True,0.4800566083096206,True
69,ACA,VITE,0.21621947879484293,True,0.11457266473003025,True,0.1403084765619892,True,0.1542697872813742,True,0.14368248926074922,True,0.6491586716268053,True,0.2764389499351926,True,0.13439613173380494,True,0.2849797085907574,True,0.15188046735394345,True,0.207141451755255,True,0.09693678593765076,True
70,ACA,WAN,0.15493094980319966,True,0.10005513209669925,True,0.12206732819561439,True,0.17782023635160504,True,0.14932089396471904,True,0.2513730724403298,True,0.14929832311403402,True,0.16674766481400005,True,0.3527577388682529,True,0.162836052961438,True,0.21929426999261148,True,0.4440757795558359,True
71,ACA,WAVES,0.6252396617723035,True,0.11789409309004595,True,0.21364343172247247,True,0.1331497496615004,True,0.1428769964861858,True,0.1361615691799124,True,0.28043876907424137,True,0.10936771041203253,True,0.24994343869550673,True,0.13489362789291248,True,0.2032209977442857,True,0.11220710629934805,True
72,ACA,ZIL,0.44402841677016436,True,0.11013881935608938,True,0.13805906376563637,True,0.1371677802075758,True,0.13066225182532198,True,0.1516286449485349,True,0.3433557908322218,True,0.10774698979415409,True,0.24285887301126652,True,0.21651518008791948,True,0.14401066916616323,True,0.10081094666083701,True
73,ACA,BNB,0.16214423213224427,True,0.11528470677605573,True,0.14931707835814945,True,0.12515554924294414,True,0.14595545433379076,True,0.1307180588580168,True,0.3065521030362478,True,0.09525682822375958,True,0.3711516304854502,True,0.14409995723775493,True,0.16174649429279064,True,0.11756408366693394,True
74,ALGO,ASTR,0.28076887066111944,True,0.10275681527902536,True,0.10216612566154426,True,0.08865473404075275,True,0.12444500674059666,True,0.21326476905629366,True,0.2684316148860413,True,0.13918532574168374,True,0.14306509245339283,True,0.14165759656904786,True,0.2182395170507001,True,0.09503920188500325,True
75,ALGO,AOA,0.2735451156386338,True,0.15977029010256538,True,0.2251612247263901,True,0.22088081034648022,True,0.4748572389312692,True,0.577253532873998,False,0.5099067981994984,True,0.22462413906169953,True,0.5325581636938059,True,0.3696122950699451,True,0.4401723825683671,True,0.28013440599441364,True
76,ALGO,AVAX,0.09487472903275351,True,0.09205209280207982,True,0.08312143343849121,True,0.08965540661426818,True,0.11198545494423995,True,0.12976841815939444,True,0.16442218562181588,True,0.0911859217594937,True,0.10462635410750842,True,0.16647686700767406,True,0.0929150659975605,True,0.08217731241525594,True
77,ALGO,BFC,0.11680929930629047,True,0.10550022857415409,True,0.14194622923378375,True,0.2438690921465434,True,0.2076742763799072,True,0.1397119983920323,True,0.3060536879780391,True,0.13180357778754914,True,0.1970124702052427,True,0.3367484270874477,True,0.1567344088654654,True,0.11926972431171168,True
78,ALGO,BTC,0.10675625763460539,True,0.11021595895416136,True,0.11630429100603301,True,0.10324862234967336,True,0.12467686622786811,True,0.16842485832894782,True,0.15659350963115304,True,0.09175462587358607,True,0.10666085633345179,True,0.13404035210047138,True,0.11535444408820339,True,0.09864164384711782,True
79,ALGO,BTT,0.11625863299921968,True,0.10571614389627748,True,0.1548621285469428,True,0.12298265996080127,True,0.09933197818924966,True,0.1592029543241147,True,0.3253199492701011,True,0.10101088746094211,True,0.11294222690291533,True,0.18492081559431817,True,0.10365728334686941,True,0.11561919723450831,True
80,ALGO,STX,0.098494137665878,True,0.12401129110418208,True,0.12487468896806597,True,0.09899997239251346,True,0.11291154355545852,True,0.12178304188417133,True,0.1425097330042825,True,0.09524526699559621,True,0.20897704270165052,True,0.09167838610703105,True,0.3585542541890241,True,0.11484845083866035,True
81,ALGO,CRBN,0.17235146026235737,True,0.09942188633295523,True,0.4401220076103325,True,0.4489148223903847,True,0.3508915694416094,True,0.16661339410379417,True,0.32790404846547283,True,0.0908485916291365,True,0.2425935282312084,True,0.2092226067760039,True,0.26929469809935025,True,0.11953542052554011,True
82,ALGO,ADA,0.09981911649430064,True,0.09240503478419282,True,0.09736977042396555,True,0.1005797527438993,True,0.10766903207416312,True,0.13151609976737944,True,0.15895598092571972,True,0.08838116065575718,True,0.09239999641930141,True,0.11850112694943049,True,0.09376997309851554,True,0.08953973973814755,True
83,ALGO,CELO,0.20788818288320243,True,0.10524764557511601,True,0.10077593851046618,True,0.09543473558554327,True,0.12122137215601902,True,0.13081998220846836,True,0.23346594297499368,True,0.12929045570625042,True,0.3084328251119425,True,0.17560194122235684,True,0.10439211886490074,True,0.09902386491859372,True
84,ALGO,CFX,0.3025652380247832,True,0.11852726672031899,True,0.10228865170256318,True,0.1277581849987317,True,0.4691390116349172,True,0.2811691322809291,True,0.5117696997608819,True,0.09924669014935872,True,0.1279416451406712,True,0.4153030979246223,True,0.2588911558129543,True,0.10050684060101045,True
85,ALGO,CMCX,0.25333175155673615,True,0.32760978536966445,True,0.6244543014596491,False,0.37803611542124793,False,0.24086964046345238,False,0.556978853198211,False,0.2425022161567737,True,0.3174581434749749,True,0.33907394049144224,False,0.5160790964877431,False,0.22135382408173243,True,0.5781650533763678,True
86,ALGO,COTI,0.11626620910980268,True,0.09070073082083663,True,0.09126395547908117,True,0.11282283643218383,True,0.0896699149931327,True,0.1433532518879046,True,0.279077271581631,True,0.11144023577918549,True,0.10191342119241298,True,0.20684846122867973,True,0.09777377193541359,True,0.0855254105648654,True
87,ALGO,ITAMCUBE,0.5623157298632283,False,0.1580326201651796,True,0.17766701155927933,True,0.4794486312443629,True,0.880721176049372,True,0.4531765810583199,True,0.7476481234544586,True,0.18646628379700947,True,0.24212443396463135,False,0.3294035975162918,True,0.7289990321963693,True,0.27559410450133737,True
88,ALGO,DFI,0.1202590842172424,True,0.086003366902215,True,0.14355420139274255,True,0.1344724970690807,True,0.20531717541846295,True,0.2252760697375018,True,0.23026200662544793,True,0.09599664322494683,True,0.10077430309046231,True,0.18739141613452015,True,0.14270410954826518,True,0.11518504078995395,True
89,ALGO,EGLD,0.0943236399659736,True,0.1279513174632929,True,0.10757477752770461,True,0.0927152514847227,True,0.10472839615109453,True,0.16063304940412226,True,0.4299893309261875,True,0.11061157265045818,True,0.14068103490694572,True,0.10037631446067996,True,0.12078314644428978,True,0.22401386490008401,True
90,ALGO,EOS,0.139086376138858,True,0.08773028377215697,True,0.0892091301682918,True,0.1373861192542617,True,0.3592476955115572,True,0.18051635153278023,True,0.20106998442809532,True,0.09208674064438716,True,0.12736162788814032,True,0.09034081495129331,True,0.13788480372774248,True,0.1329743896427631,True
91,ALGO,ETH,0.1014734796564315,True,0.09817768905435209,True,0.095184438850753,True,0.10439213601263553,True,0.10795039430041242,True,0.19150403374324731,True,0.16782968647040053,True,0.08664810668006628,True,0.108306102641611,True,0.12126013404795388,True,0.09435308958834165,True,0.09229860245282517,True
92,ALGO,EVER,0.4836306782626737,True,0.22897544474696196,True,0.20582623714663173,True,0.18833285376776843,True,0.30649473862643384,True,0.681746816303422,True,0.6346800271224591,False,0.1803885853167252,True,0.4609314122089123,True,0.3223581859890443,False,0.508129962772867,False,0.49894924147074426,True
93,ALGO,FTM,0.08896765764277526,True,0.10241568438006854,True,0.11315332635372588,True,0.09833883225720264,True,0.10066870149567464,True,0.1264833768548279,True,0.10740714920316219,True,0.10020582865551197,True,0.10994156138497557,True,0.19375114730299403,True,0.11767210790185778,True,0.08070343059002516,True
94,ALGO,FLOW,0.15100866151412384,True,0.09303191661108867,True,0.09423513774037096,True,0.10453760203759921,True,0.20020673115929677,True,0.1314056219608709,True,0.19778639967882583,True,0.08641226955548309,True,0.10342044971423225,True,0.12180612096361276,True,0.10834009415218282,True,0.07953679531953162,True
95,ALGO,FSN,0.21615525266396796,True,0.18512896430976855,True,0.20064789159807106,True,0.2668143276643431,True,0.4802010383860177,True,0.6627204483788158,False,0.29471254292154536,True,0.13709031940532546,True,0.28685673301868064,True,0.2753020758697565,True,0.23401407300465304,True,0.16293312388489378,True
