,coin,symbol,price,timestamp,confidence
0,ethereum,ETH,3106.072054158695,2022-03-26,
1,ethereum,ETH,3140.875710506441,2022-03-27,
2,ethereum,ETH,3285.1730967305425,2022-03-28,
3,ethereum,ETH,3328.9341246867148,2022-03-29,
4,ethereum,ETH,3401.184431040135,2022-03-30,
5,ethereum,ETH,3383.788761781416,2022-03-31,
6,ethereum,ETH,3283.3028425717257,2022-04-01,
7,ethereum,ETH,3451.1960908672754,2022-04-02,
8,ethereum,ETH,3440.3362384891684,2022-04-03,
9,ethereum,ETH,3521.584724778525,2022-04-04,
10,ethereum,ETH,3520.967117504364,2022-04-05,
11,ethereum,ETH,3414.213063672609,2022-04-06,
12,ethereum,ETH,3171.371104498954,2022-04-07,
13,ethereum,ETH,3232.834988999582,2022-04-08,
14,ethereum,ETH,3192.0250912893603,2022-04-09,
15,ethereum,ETH,3265.938067729151,2022-04-10,
16,ethereum,ETH,3219.159553453764,2022-04-11,
17,ethereum,ETH,2987.0187011106773,2022-04-12,
18,ethereum,ETH,3038.209421996366,2022-04-13,
19,ethereum,ETH,3123.779924392582,2022-04-14,
20,ethereum,ETH,3023.417211885316,2022-04-15,
21,ethereum,ETH,3045.42807480128,2022-04-16,
22,ethereum,ETH,3065.2355073039707,2022-04-17,
23,ethereum,ETH,2995.719421019825,2022-04-18,
24,ethereum,ETH,3061.8905711469047,2022-04-19,
25,ethereum,ETH,3103.166790932381,2022-04-20,
26,ethereum,ETH,3078.208035459161,2022-04-21,
27,ethereum,ETH,2987.4888760341605,2022-04-22,
28,ethereum,ETH,2967.085285238213,2022-04-23,
29,ethereum,ETH,2940.6879777714407,2022-04-24,
30,ethereum,ETH,2922.901865199808,2022-04-25,
31,ethereum,ETH,3008.3363470853,2022-04-26,
32,ethereum,ETH,2811.0027700110945,2022-04-27,
33,ethereum,ETH,2889.5922230230817,2022-04-28,
34,ethereum,ETH,2935.4491326735665,2022-04-29,
35,ethereum,ETH,2818.6260072520367,2022-04-30,
36,ethereum,ETH,2738.1741359527714,2022-05-01,
37,ethereum,ETH,2832.513106895354,2022-05-02,
38,ethereum,ETH,2859.9953442837964,2022-05-03,
39,ethereum,ETH,2783.778948889256,2022-05-04,
40,ethereum,ETH,2942.052313122658,2022-05-05,
41,ethereum,ETH,2753.936566546688,2022-05-06,
42,ethereum,ETH,2699.7072470893745,2022-05-07,
43,ethereum,ETH,2641.229106940243,2022-05-08,
44,ethereum,ETH,2523.074858921165,2022-05-09,
45,ethereum,ETH,2249.8909622207443,2022-05-10,
46,ethereum,ETH,2344.797715643986,2022-05-11,
47,ethereum,ETH,2080.661224146413,2022-05-12,
48,ethereum,ETH,1966.699171133666,2022-05-13,
49,ethereum,ETH,2013.2178190166544,2022-05-14,
50,ethereum,ETH,2064.229357512243,2022-05-15,
51,ethereum,ETH,2147.047447880575,2022-05-16,
52,ethereum,ETH,2025.888698391216,2022-05-17,
53,ethereum,ETH,2095.178884796724,2022-05-18,
54,ethereum,ETH,1915.1771232664505,2022-05-19,
55,ethereum,ETH,2011.31842657296,2022-05-20,
56,ethereum,ETH,1963.9909395294865,2022-05-21,
57,ethereum,ETH,1978.1471325624789,2022-05-22,
58,ethereum,ETH,2046.6463496545232,2022-05-23,
59,ethereum,ETH,1974.581194479092,2022-05-24,
60,ethereum,ETH,1979.770545006472,2022-05-25,
61,ethereum,ETH,1944.2662044828223,2022-05-26,
62,ethereum,ETH,1807.9694742881136,2022-05-27,
63,ethereum,ETH,1724.8757340323443,2022-05-28,
64,ethereum,ETH,1797.013687497934,2022-05-29,
65,ethereum,ETH,1814.9831598025933,2022-05-30,
66,ethereum,ETH,1995.9364841552344,2022-05-31,
67,ethereum,ETH,1944.078766836179,2022-06-01,
68,ethereum,ETH,1824.2168379733075,2022-06-02,
69,ethereum,ETH,1835.9842120027167,2022-06-03,
70,ethereum,ETH,1775.639804624746,2022-06-04,
71,ethereum,ETH,1804.2616695112488,2022-06-05,
72,ethereum,ETH,1805.3313949894373,2022-06-06,
73,ethereum,ETH,1860.1813068416047,2022-06-07,
74,ethereum,ETH,1819.0084952818488,2022-06-08,
75,ethereum,ETH,1794.539625671828,2022-06-09,
76,ethereum,ETH,1788.4182866616045,2022-06-10,
77,ethereum,ETH,1663.844367412088,2022-06-11,
78,ethereum,ETH,1530.0386174317211,2022-06-12,
79,ethereum,ETH,1442.1428023560777,2022-06-13,
80,ethereum,ETH,1205.5952855404787,2022-06-14,
81,ethereum,ETH,1213.7572439085666,2022-06-15,
82,ethereum,ETH,1235.8845902494031,2022-06-16,
83,ethereum,ETH,1068.6035748646073,2022-06-17,
84,ethereum,ETH,1087.4133183384715,2022-06-18,
85,ethereum,ETH,995.974339837249,2022-06-19,
86,ethereum,ETH,1127.8303035025194,2022-06-20,
87,ethereum,ETH,1132.0543935828048,2022-06-21,
88,ethereum,ETH,1124.5613920165545,2022-06-22,
89,ethereum,ETH,1051.0740681589236,2022-06-23,
90,ethereum,ETH,1144.4807534808065,2022-06-24,
91,ethereum,ETH,1229.304085446655,2022-06-25,
92,ethereum,ETH,1244.286204495393,2022-06-26,
93,ethereum,ETH,1201.237790641909,2022-06-27,
94,ethereum,ETH,1193.312511296306,2022-06-28,
95,ethereum,ETH,1143.2883786705793,2022-06-29,
96,ethereum,ETH,1098.9055176105344,2022-06-30,
97,ethereum,ETH,1058.456752847504,2022-07-01,
98,ethereum,ETH,1072.801274689286,2022-07-02,
99,ethereum,ETH,1067.4860675817192,2022-07-03,
100,ethereum,ETH,1074.6073175787587,2022-07-04,
101,ethereum,ETH,1152.0609113194787,2022-07-05,
102,ethereum,ETH,1134.4816471596089,2022-07-06,
103,ethereum,ETH,1187.5121806804036,2022-07-07,
104,ethereum,ETH,1240.3784056617153,2022-07-08,
105,ethereum,ETH,1224.2193343721656,2022-07-09,
106,ethereum,ETH,1217.786906804585,2022-07-10,
107,ethereum,ETH,1168.63003508845,2022-07-11,
108,ethereum,ETH,1096.7354583628346,2022-07-12,
109,ethereum,ETH,1040.2786958520558,2022-07-13,
110,ethereum,ETH,1114.8626548444904,2022-07-14,
111,ethereum,ETH,1192.9164302594256,2022-07-15,
112,ethereum,ETH,1234.0991389763224,2022-07-16,
113,ethereum,ETH,1355.6168597645387,2022-07-17,
114,ethereum,ETH,1341.3810554755378,2022-07-18,
115,ethereum,ETH,1574.334342849577,2022-07-19,
116,ethereum,ETH,1542.563363036625,2022-07-20,
117,ethereum,ETH,1520.0076882232072,2022-07-21,
118,ethereum,ETH,1574.4639833992203,2022-07-22,
119,ethereum,ETH,1546.911163307475,2022-07-23,
120,ethereum,ETH,1551.6214408281023,2022-07-24,
121,ethereum,ETH,1599.7289479243004,2022-07-25,
122,ethereum,ETH,1443.6774859243485,2022-07-26,
123,ethereum,ETH,1445.7282048859022,2022-07-27,
124,ethereum,ETH,1637.7318407625414,2022-07-28,
125,ethereum,ETH,1725.577697180815,2022-07-29,
126,ethereum,ETH,1732.43794687956,2022-07-30,
127,ethereum,ETH,1696.7850982136515,2022-07-31,
128,ethereum,ETH,1682.011373614746,2022-08-01,
129,ethereum,ETH,1633.5771600628257,2022-08-02,
130,ethereum,ETH,1638.3786826572205,2022-08-03,
131,ethereum,ETH,1621.572638172034,2022-08-04,
132,ethereum,ETH,1611.3418628221918,2022-08-05,
133,ethereum,ETH,1730.3080326496706,2022-08-06,
134,ethereum,ETH,1691.782424824553,2022-08-07,
135,ethereum,ETH,1701.4080063235397,2022-08-08,
136,ethereum,ETH,1778.9001956429154,2022-08-09,
137,ethereum,ETH,1696.6566739956986,2022-08-10,
138,ethereum,ETH,1853.0435771568505,2022-08-11,
139,ethereum,ETH,1881.984831002347,2022-08-12,
140,ethereum,ETH,1959.3309247187408,2022-08-13,
141,ethereum,ETH,1982.261379179308,2022-08-14,0.99
142,ethereum,ETH,1936.7011636052605,2022-08-15,0.99
143,ethereum,ETH,1902.7647975764755,2022-08-16,0.99
144,ethereum,ETH,1880.121051575579,2022-08-17,0.99
145,ethereum,ETH,1836.7769774706096,2022-08-18,0.99
146,ethereum,ETH,1849.6745763236656,2022-08-19,0.99
147,ethereum,ETH,1612.3958096170347,2022-08-20,0.99
148,ethereum,ETH,1577.608862411428,2022-08-21,0.99
149,ethereum,ETH,1620.6779443669527,2022-08-22,0.99
150,ethereum,ETH,1622.349775543379,2022-08-23,0.99
151,ethereum,ETH,1666.0336124241178,2022-08-24,0.99
152,ethereum,ETH,1657.6140998209726,2022-08-25,0.99
153,ethereum,ETH,1696.7661716304422,2022-08-26,0.99
154,ethereum,ETH,1510.1891114840514,2022-08-27,0.99
155,ethereum,ETH,1493.4702030938329,2022-08-28,0.99
156,ethereum,ETH,1435.7535603062863,2022-08-29,0.99
157,ethereum,ETH,1555.2888259173828,2022-08-30,0.99
158,ethereum,ETH,1559.4910664029337,2022-08-31,0.99
159,ethereum,ETH,1553.5559643969295,2022-09-01,0.99
160,ethereum,ETH,1586.6808780836714,2022-09-02,0.99
161,ethereum,ETH,1577.411328039727,2022-09-03,0.99
162,ethereum,ETH,1557.232428419976,2022-09-04,0.99
163,ethereum,ETH,1578.9493013433012,2022-09-05,0.99
164,ethereum,ETH,1614.621343393546,2022-09-06,0.99
165,ethereum,ETH,1564.5589540302462,2022-09-07,0.99
166,ethereum,ETH,1629.8832311636493,2022-09-08,0.99
167,ethereum,ETH,1635.1030730379791,2022-09-09,0.99
168,ethereum,ETH,1718.9835506228342,2022-09-10,0.99
169,ethereum,ETH,1779.0410937352867,2022-09-11,0.99
170,ethereum,ETH,1760.7492036437654,2022-09-12,0.99
171,ethereum,ETH,1712.947990573323,2022-09-13,0.99
172,ethereum,ETH,1573.205213695171,2022-09-14,0.99
173,ethereum,ETH,1636.4369060900426,2022-09-15,0.99
174,ethereum,ETH,1472.225304514391,2022-09-16,0.99
175,ethereum,ETH,1432.215807478607,2022-09-17,0.99
176,ethereum,ETH,1470.6778100057832,2022-09-18,0.99
177,ethereum,ETH,1336.2127433516655,2022-09-19,0.99
178,ethereum,ETH,1377.533965863315,2022-09-20,0.99
179,ethereum,ETH,1324.1905646155858,2022-09-21,0.99
180,ethereum,ETH,1252.265944150707,2022-09-22,0.99
181,ethereum,ETH,1328.7588806846718,2022-09-23,0.99
182,ethereum,ETH,1330.2587236347013,2022-09-24,0.99
183,ethereum,ETH,1318.4118213960624,2022-09-25,0.99
184,ethereum,ETH,1294.075095279779,2022-09-26,0.99
185,ethereum,ETH,1335.541401993729,2022-09-27,0.99
186,ethereum,ETH,1331.150176933863,2022-09-28,0.99
187,ethereum,ETH,1340.6097787518488,2022-09-29,0.99
188,ethereum,ETH,1334.8933293811572,2022-09-30,0.99
189,ethereum,ETH,1330.189678814932,2022-10-01,0.99
190,ethereum,ETH,1311.6116711353595,2022-10-02,0.99
191,ethereum,ETH,1277.901345279672,2022-10-03,0.99
192,ethereum,ETH,1323.3107852938106,2022-10-04,0.99
193,ethereum,ETH,1362.7443522079138,2022-10-05,0.99
194,ethereum,ETH,1352.5865243024869,2022-10-06,0.99
195,ethereum,ETH,1351.4273691979538,2022-10-07,0.99
196,ethereum,ETH,1324.89473802906,2022-10-08,0.99
197,ethereum,ETH,1315.9137942634918,2022-10-09,0.99
198,ethereum,ETH,1322.6294118962744,2022-10-10,0.99
199,ethereum,ETH,1291.241112588874,2022-10-11,0.99
200,ethereum,ETH,1280.0028459274797,2022-10-12,0.99
201,ethereum,ETH,1294.33,2022-10-13,0.99
202,ethereum,ETH,1288.1640147020812,2022-10-14,0.99
203,ethereum,ETH,1298.02,2022-10-15,0.99
204,ethereum,ETH,1275.6937773947975,2022-10-16,0.99
205,ethereum,ETH,1306.775613334242,2022-10-17,0.99
206,ethereum,ETH,1332.2647314829262,2022-10-18,0.99
207,ethereum,ETH,1309.9408795534412,2022-10-19,0.99
208,ethereum,ETH,1285.56,2022-10-20,0.99
209,ethereum,ETH,1282.41,2022-10-21,0.99
210,ethereum,ETH,1300.3357322455793,2022-10-22,0.99
211,ethereum,ETH,1313.767778723105,2022-10-23,0.99
212,ethereum,ETH,1364.4868713063736,2022-10-24,0.99
213,ethereum,ETH,1343.8022238712024,2022-10-25,0.99
214,ethereum,ETH,1461.042646033279,2022-10-26,0.99
215,ethereum,ETH,1567.64,2022-10-27,0.99
216,ethereum,ETH,1513.78,2022-10-28,0.99
217,ethereum,ETH,1553.74,2022-10-29,0.99
218,ethereum,ETH,1618.97,2022-10-30,0.99
219,ethereum,ETH,1591.0517734961002,2022-10-31,0.99
220,ethereum,ETH,1572.979514885975,2022-11-01,0.99
221,ethereum,ETH,1580.378733440259,2022-11-02,0.99
222,ethereum,ETH,1520.6383643789843,2022-11-03,0.99
223,ethereum,ETH,1531.694447683733,2022-11-04,0.99
224,ethereum,ETH,1644.4788432709352,2022-11-05,0.99
225,ethereum,ETH,1627.965798729485,2022-11-06,0.99
226,ethereum,ETH,1571.1114148024403,2022-11-07,0.99
227,ethereum,ETH,1569.019307695016,2022-11-08,0.99
228,ethereum,ETH,1334.2879331082397,2022-11-09,0.99
229,ethereum,ETH,1105.9139715386343,2022-11-10,0.99
230,ethereum,ETH,1301.6794034386164,2022-11-11,0.99
231,ethereum,ETH,1292.989289558902,2022-11-12,0.99
232,ethereum,ETH,1255.76,2022-11-13,0.99
233,ethereum,ETH,1221.4864454622398,2022-11-14,0.99
234,ethereum,ETH,1241.99,2022-11-15,0.99
235,ethereum,ETH,1253.8544392714662,2022-11-16,0.99
236,ethereum,ETH,1217.1239613496807,2022-11-17,0.99
237,ethereum,ETH,1201.7234305421125,2022-11-18,0.99
238,ethereum,ETH,1212.972026570114,2022-11-19,0.99
239,ethereum,ETH,1218.8936571112465,2022-11-20,0.99
240,ethereum,ETH,1143.9979387796009,2022-11-21,0.99
241,ethereum,ETH,1110.0400946661234,2022-11-22,0.99
242,ethereum,ETH,1139.3597540985886,2022-11-23,0.99
243,ethereum,ETH,1185.9159377338017,2022-11-24,0.99
244,ethereum,ETH,1204.3773534749992,2022-11-25,0.99
245,ethereum,ETH,1198.9755884889066,2022-11-26,0.99
246,ethereum,ETH,1206.4293749001572,2022-11-27,0.99
247,ethereum,ETH,1196.1962195659255,2022-11-28,0.99
248,ethereum,ETH,1169.921128466853,2022-11-29,0.99
249,ethereum,ETH,1217.4080089462288,2022-11-30,0.99
250,ethereum,ETH,1297.4926837173723,2022-12-01,0.99
251,ethereum,ETH,1276.6393714030964,2022-12-02,0.99
252,ethereum,ETH,1299.0333859445502,2022-12-03,0.99
253,ethereum,ETH,1243.2431539042907,2022-12-04,0.99
254,ethereum,ETH,1281.3115514741726,2022-12-05,0.99
255,ethereum,ETH,1259.82,2022-12-06,0.99
256,ethereum,ETH,1271.9354761263946,2022-12-07,0.99
257,ethereum,ETH,1232.8281223743709,2022-12-08,0.99
258,ethereum,ETH,1280.550601213376,2022-12-09,0.99
259,ethereum,ETH,1264.08,2022-12-10,0.99
260,ethereum,ETH,1266.79,2022-12-11,0.99
261,ethereum,ETH,1264.317985551174,2022-12-12,0.99
262,ethereum,ETH,1273.5924317897045,2022-12-13,0.99
263,ethereum,ETH,1320.647589314624,2022-12-14,0.99
264,ethereum,ETH,1308.4131547914335,2022-12-15,0.99
265,ethereum,ETH,1264.7185220307224,2022-12-16,0.99
266,ethereum,ETH,1168.3884138173034,2022-12-17,0.99
267,ethereum,ETH,1187.27,2022-12-18,0.99
268,ethereum,ETH,1183.06208665165,2022-12-19,0.99
269,ethereum,ETH,1168.7022149270513,2022-12-20,0.99
270,ethereum,ETH,1218.6206878905346,2022-12-21,0.99
271,ethereum,ETH,1214.13885527762,2022-12-22,0.99
272,ethereum,ETH,1218.1279900847974,2022-12-23,0.99
273,ethereum,ETH,1220.701744919786,2022-12-24,0.99
274,ethereum,ETH,1221.082596766705,2022-12-25,0.99
275,ethereum,ETH,1219.5089638236643,2022-12-26,0.99
276,ethereum,ETH,1226.026837956892,2022-12-27,0.99
277,ethereum,ETH,1211.63,2022-12-28,0.99
278,ethereum,ETH,1189.8644123131528,2022-12-29,0.99
279,ethereum,ETH,1201.595334144744,2022-12-30,0.99
280,ethereum,ETH,1199.4291454296608,2022-12-31,0.99
281,ethereum,ETH,1196.4449242192643,2023-01-01,0.99
282,ethereum,ETH,1200.968126756993,2023-01-02,0.99
283,ethereum,ETH,1214.3789459253508,2023-01-03,0.99
284,ethereum,ETH,1214.746563938259,2023-01-04,0.99
285,ethereum,ETH,1256.31,2023-01-05,0.99
286,ethereum,ETH,1250.7922522355914,2023-01-06,0.99
287,ethereum,ETH,1269.7044907704344,2023-01-07,0.99
288,ethereum,ETH,1264.8369433837202,2023-01-08,0.99
289,ethereum,ETH,1287.4374073483102,2023-01-09,0.99
290,ethereum,ETH,1322.2371638639402,2023-01-10,0.99
291,ethereum,ETH,1335.6668643642906,2023-01-11,0.99
292,ethereum,ETH,1391.1273283905234,2023-01-12,0.99
293,ethereum,ETH,1417.134908743914,2023-01-13,0.99
294,ethereum,ETH,1453.3769102089225,2023-01-14,0.99
295,ethereum,ETH,1549.111474081304,2023-01-15,0.99
296,ethereum,ETH,1553.9343965480978,2023-01-16,0.99
297,ethereum,ETH,1576.317849370702,2023-01-17,0.99
298,ethereum,ETH,1567.1528588492292,2023-01-18,0.99
299,ethereum,ETH,1516.3334168518509,2023-01-19,0.99
300,ethereum,ETH,1552.0785952767906,2023-01-20,0.99
301,ethereum,ETH,1660.71,2023-01-21,0.99
302,ethereum,ETH,1625.6494400624342,2023-01-22,0.99
303,ethereum,ETH,1629.6598792691484,2023-01-23,0.99
304,ethereum,ETH,1630.21,2023-01-24,0.99
305,ethereum,ETH,1557.0597608721732,2023-01-25,0.99
306,ethereum,ETH,1611.6472257874357,2023-01-26,0.99
307,ethereum,ETH,1603.6757156215774,2023-01-27,0.99
308,ethereum,ETH,1598.5970961804085,2023-01-28,0.99
309,ethereum,ETH,1573.0634394330648,2023-01-29,0.99
310,ethereum,ETH,1647.87,2023-01-30,0.99
311,ethereum,ETH,1568.64771349631,2023-01-31,0.99
312,ethereum,ETH,1586.1528857850817,2023-02-01,0.99
313,ethereum,ETH,1643.3973929498889,2023-02-02,0.99
314,ethereum,ETH,1646.69,2023-02-03,0.99
315,ethereum,ETH,1664.4610376798676,2023-02-04,0.99
316,ethereum,ETH,1668.625083725697,2023-02-05,0.99
317,ethereum,ETH,1633.13,2023-02-06,0.99
318,ethereum,ETH,1616.16,2023-02-07,0.99
319,ethereum,ETH,1673.19,2023-02-08,0.99
320,ethereum,ETH,1651.0381775107403,2023-02-09,0.99
321,ethereum,ETH,1546.29,2023-02-10,0.99
322,ethereum,ETH,1515.02,2023-02-11,0.99
323,ethereum,ETH,1541.6794907137491,2023-02-12,0.99
324,ethereum,ETH,1515.3346311806397,2023-02-13,0.99
325,ethereum,ETH,1507.14,2023-02-14,0.99
326,ethereum,ETH,1557.72,2023-02-15,0.99
327,ethereum,ETH,1675.1315221601417,2023-02-16,0.99
328,ethereum,ETH,1651.34,2023-02-17,0.99
329,ethereum,ETH,1698.8021074898058,2023-02-18,0.99
330,ethereum,ETH,1691.68,2023-02-19,0.99
331,ethereum,ETH,1679.2561185130237,2023-02-20,0.99
332,ethereum,ETH,1700.1986814992665,2023-02-21,0.99
333,ethereum,ETH,1657.24,2023-02-22,0.99
334,ethereum,ETH,1641.72,2023-02-23,0.99
335,ethereum,ETH,1651.850006691427,2023-02-24,0.99
336,ethereum,ETH,1608.2689403869492,2023-02-25,0.99
337,ethereum,ETH,1593.75,2023-02-26,0.99
338,ethereum,ETH,1640.43,2023-02-27,0.99
339,ethereum,ETH,1633.2033212001768,2023-02-28,0.99
340,ethereum,ETH,1604.31,2023-03-01,0.99
341,ethereum,ETH,1664.12,2023-03-02,0.99
342,ethereum,ETH,1648.34,2023-03-03,0.99
343,ethereum,ETH,1570.3017999164863,2023-03-04,0.99
344,ethereum,ETH,1568.07,2023-03-05,0.99
345,ethereum,ETH,1564.82,2023-03-06,0.99
346,ethereum,ETH,1567.33,2023-03-07,0.99
347,ethereum,ETH,1562.87,2023-03-08,0.99
348,ethereum,ETH,1534.54,2023-03-09,0.99
349,ethereum,ETH,1439.39,2023-03-10,0.99
350,ethereum,ETH,1426.34,2023-03-11,0.99
351,ethereum,ETH,1472.27,2023-03-12,0.99
352,ethereum,ETH,1588.9,2023-03-13,0.99
353,ethereum,ETH,1678.96,2023-03-14,0.99
354,ethereum,ETH,1704.5998680248742,2023-03-15,0.99
355,ethereum,ETH,1657.47,2023-03-16,0.99
356,ethereum,ETH,1679.876421733345,2023-03-17,0.99
357,ethereum,ETH,1792.747003512616,2023-03-18,0.99
358,ethereum,ETH,1769.92,2023-03-19,0.99
359,ethereum,ETH,1794.37,2023-03-20,0.99
360,ethereum,ETH,1745.83,2023-03-21,0.99
361,ethereum,ETH,1813.58,2023-03-22,0.99
362,ethereum,ETH,1746.394081363209,2023-03-23,0.99
363,ethereum,ETH,1824.428674459408,2023-03-24,0.99
364,ethereum,ETH,1761.07,2023-03-25,0.99
365,tron,TRX,0.0643223216514664,2022-03-26,
366,tron,TRX,0.0661006226545785,2022-03-27,
367,tron,TRX,0.0689414592688997,2022-03-28,
368,tron,TRX,0.0689895800015522,2022-03-29,
369,tron,TRX,0.0692871088625602,2022-03-30,
370,tron,TRX,0.0730769594160868,2022-03-31,
371,tron,TRX,0.0738849213322929,2022-04-01,
372,tron,TRX,0.0748043945093556,2022-04-02,
373,tron,TRX,0.0731951874650278,2022-04-03,
374,tron,TRX,0.0730958301327706,2022-04-04,
375,tron,TRX,0.0707974996452144,2022-04-05,
376,tron,TRX,0.0694407358326595,2022-04-06,
377,tron,TRX,0.0632048364155585,2022-04-07,
378,tron,TRX,0.0644530293056102,2022-04-08,
379,tron,TRX,0.062613836124243,2022-04-09,
380,tron,TRX,0.0639948313801054,2022-04-10,
381,tron,TRX,0.0625406225828435,2022-04-11,
382,tron,TRX,0.0582439635082301,2022-04-12,
383,tron,TRX,0.0599673380205373,2022-04-13,
384,tron,TRX,0.0616662056861476,2022-04-14,
385,tron,TRX,0.0602090503796586,2022-04-15,
386,tron,TRX,0.0619430796488676,2022-04-16,
387,tron,TRX,0.0620386327701206,2022-04-17,
388,tron,TRX,0.0601547885707182,2022-04-18,
389,tron,TRX,0.0615966040092745,2022-04-19,
390,tron,TRX,0.0633600889363203,2022-04-20,
391,tron,TRX,0.0626840887577196,2022-04-21,
392,tron,TRX,0.0715298020675484,2022-04-22,
393,tron,TRX,0.0667947239012391,2022-04-23,
394,tron,TRX,0.067670873250718,2022-04-24,
395,tron,TRX,0.0656498631676576,2022-04-25,
396,tron,TRX,0.0653667884037296,2022-04-26,
397,tron,TRX,0.0619417109986846,2022-04-27,
398,tron,TRX,0.0631801792386105,2022-04-28,
399,tron,TRX,0.0636839878589998,2022-04-29,
400,tron,TRX,0.0636299002419549,2022-04-30,
401,tron,TRX,0.0629651554822893,2022-05-01,
402,tron,TRX,0.0709807409277959,2022-05-02,
403,tron,TRX,0.0688820042835474,2022-05-03,
404,tron,TRX,0.0722683709054753,2022-05-04,
405,tron,TRX,0.0863601621654519,2022-05-05,
406,tron,TRX,0.0748302032221577,2022-05-06,
407,tron,TRX,0.0863846361163192,2022-05-07,
408,tron,TRX,0.0834898875273811,2022-05-08,
409,tron,TRX,0.0877601172009745,2022-05-09,
410,tron,TRX,0.0737911461141918,2022-05-10,
411,tron,TRX,0.0770891490874762,2022-05-11,
412,tron,TRX,0.0750953162913408,2022-05-12,
413,tron,TRX,0.0675435779513516,2022-05-13,
414,tron,TRX,0.0745656382752527,2022-05-14,
415,tron,TRX,0.0728162712808887,2022-05-15,
416,tron,TRX,0.0723695937192271,2022-05-16,
417,tron,TRX,0.0692079614598323,2022-05-17,
418,tron,TRX,0.0724556442413958,2022-05-18,
419,tron,TRX,0.0711131334558575,2022-05-19,
420,tron,TRX,0.0741648100779673,2022-05-20,
421,tron,TRX,0.0714449639938248,2022-05-21,
422,tron,TRX,0.0741660802605316,2022-05-22,
423,tron,TRX,0.0782086231039278,2022-05-23,
424,tron,TRX,0.0762293569001899,2022-05-24,
425,tron,TRX,0.0805837964337202,2022-05-25,
426,tron,TRX,0.0847172991844927,2022-05-26,
427,tron,TRX,0.0825311676982689,2022-05-27,
428,tron,TRX,0.0807657795069737,2022-05-28,
429,tron,TRX,0.0813944210079635,2022-05-29,
430,tron,TRX,0.080604533208621,2022-05-30,
431,tron,TRX,0.0833394919938261,2022-05-31,
432,tron,TRX,0.0841300520330373,2022-06-01,
433,tron,TRX,0.0835513686868477,2022-06-02,
434,tron,TRX,0.0842209005719994,2022-06-03,
435,tron,TRX,0.0810969409960837,2022-06-04,
436,tron,TRX,0.0804692932692937,2022-06-05,
437,tron,TRX,0.0814929622199003,2022-06-06,
438,tron,TRX,0.0817614437288922,2022-06-07,
439,tron,TRX,0.0821692797472797,2022-06-08,
440,tron,TRX,0.0806593519492945,2022-06-09,
441,tron,TRX,0.0809673962663545,2022-06-10,
442,tron,TRX,0.0789797873190954,2022-06-11,
443,tron,TRX,0.0760248033157242,2022-06-12,
444,tron,TRX,0.0762653004949319,2022-06-13,
445,tron,TRX,0.0638428675447729,2022-06-14,
446,tron,TRX,0.0558190229443714,2022-06-15,
447,tron,TRX,0.0630799881604133,2022-06-16,
448,tron,TRX,0.0592031952918263,2022-06-17,
449,tron,TRX,0.059940951364274,2022-06-18,
450,tron,TRX,0.0609808988099924,2022-06-19,
451,tron,TRX,0.0614380182392777,2022-06-20,
452,tron,TRX,0.061254575385916,2022-06-21,
453,tron,TRX,0.0648476427138536,2022-06-22,
454,tron,TRX,0.0631835010111004,2022-06-23,
455,tron,TRX,0.0637734486202067,2022-06-24,
456,tron,TRX,0.065827271621015,2022-06-25,
457,tron,TRX,0.0649485902980519,2022-06-26,
458,tron,TRX,0.0651860346716334,2022-06-27,
459,tron,TRX,0.0671071154604868,2022-06-28,
460,tron,TRX,0.0660498625024142,2022-06-29,
461,tron,TRX,0.0648934908057072,2022-06-30,
462,tron,TRX,0.0639999220378371,2022-07-01,
463,tron,TRX,0.0653452148219101,2022-07-02,
464,tron,TRX,0.0648449155817234,2022-07-03,
465,tron,TRX,0.0663339533061599,2022-07-04,
466,tron,TRX,0.0673220811118335,2022-07-05,
467,tron,TRX,0.06818929765224,2022-07-06,
468,tron,TRX,0.0675401787907495,2022-07-07,
469,tron,TRX,0.0686943310223686,2022-07-08,
470,tron,TRX,0.0692897834169472,2022-07-09,
471,tron,TRX,0.0698469765815882,2022-07-10,
472,tron,TRX,0.0676931327018699,2022-07-11,
473,tron,TRX,0.0647027283299487,2022-07-12,
474,tron,TRX,0.0648074324165304,2022-07-13,
475,tron,TRX,0.0662782513162176,2022-07-14,
476,tron,TRX,0.0669423099641679,2022-07-15,
477,tron,TRX,0.0671334090088951,2022-07-16,
478,tron,TRX,0.0688261934696682,2022-07-17,
479,tron,TRX,0.0676087406979332,2022-07-18,
480,tron,TRX,0.0690741877032221,2022-07-19,
481,tron,TRX,0.0690743743034596,2022-07-20,
482,tron,TRX,0.0675379416569824,2022-07-21,
483,tron,TRX,0.0680164021640895,2022-07-22,
484,tron,TRX,0.0670835987623664,2022-07-23,
485,tron,TRX,0.0670534795780636,2022-07-24,
486,tron,TRX,0.0669379005191225,2022-07-25,
487,tron,TRX,0.0637551002950241,2022-07-26,
488,tron,TRX,0.0654045535967297,2022-07-27,
489,tron,TRX,0.068719211889196,2022-07-28,
490,tron,TRX,0.0698085581233132,2022-07-29,
491,tron,TRX,0.06953927325841,2022-07-30,
492,tron,TRX,0.0691903471469965,2022-07-31,
493,tron,TRX,0.0690128315189899,2022-08-01,
494,tron,TRX,0.0699742023918527,2022-08-02,
495,tron,TRX,0.0685572499462578,2022-08-03,
